25.9685 	WARNING 	User requested fullscreen with size [1707 1067], but screen is actually [3840, 2160]. Using actual size
29.2219 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Next, press Space to continue', units='height', win=Window(...), wrapWidth=1)
29.2241 	EXP 	window1: mouseVisible = True
29.3306 	EXP 	window1: mouseVisible = True
29.3308 	EXP 	window1: mouseVisible = True
29.3321 	EXP 	Created playButton = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='playButton', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
29.3322 	EXP 	window1: mouseVisible = True
29.3332 	EXP 	Created text_Questions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.09, italic=False, languageStyle='LTR', name='text_Questions', opacity=1.0, ori=0.0, pos=array([0.  , 0.75]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
29.3332 	EXP 	window1: mouseVisible = True
29.3342 	EXP 	Created text_Option_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_Option_1', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
29.3342 	EXP 	window1: mouseVisible = True
29.3348 	EXP 	Created text_Option_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_Option_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
29.3349 	EXP 	window1: mouseVisible = True
29.3354 	EXP 	Created text_Option_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_Option_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
29.3355 	EXP 	window1: mouseVisible = True
29.3361 	EXP 	Created text_Option_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_Option_4', opacity=1.0, ori=0.0, pos=array([ 0. , -0.6]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
29.3361 	EXP 	window1: mouseVisible = True
29.3373 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=0.01, name='polygon', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
29.3374 	EXP 	window1: mouseVisible = True
29.3422 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
29.3423 	EXP 	window1: mouseVisible = True
29.3456 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Next, press Space to continue', units='height', win=Window(...), wrapWidth=1)
29.3457 	EXP 	window1: mouseVisible = True
29.3520 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0462 	EXP 	LectureVideo: autoLog = True
0.0531 	EXP 	textWelcome: autoDraw = True
4.1390 	DATA 	Keypress: space
4.1535 	EXP 	textWelcome: autoDraw = False
4.1535 	EXP 	text_3: autoDraw = True
247.1764 	EXP 	text_3: autoDraw = False
247.1764 	EXP 	text_4: autoDraw = True
250.4895 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
250.4896 	EXP 	New trial (rep=0, index=0): None
250.4898 	EXP 	window1: mouseVisible = True
250.9865 	DATA 	Keypress: space
250.9960 	EXP 	text_4: autoDraw = False
250.9960 	EXP 	LectureVideo: autoLog = True
250.9960 	EXP 	playButton: ori = 90.0
250.9960 	EXP 	LectureVideo: autoDraw = True
250.9960 	EXP 	playButton: autoDraw = True
1203.7839 	EXP 	Imported C:/Users/TheLivingLab_Attend/Desktop/muse-lsl-cu-main/Modified_Method_questions.xlsx as conditions, 25 conditions, 5 params
1203.7842 	EXP 	Created sequence: sequential, trialTypes=25, nReps=1, seed=None
1203.7844 	EXP 	New trial (rep=0, index=0): {'selfReportQuestion': 'How can we think about a mind according to Marr?', 'Option1': '1. a set of computations that extract representations', 'Option2': '2. representations of percepts/actions', 'Option3': '3. a set of codes that allow us to write the minds contents', 'Option4': '4. an abstract and amorphous cloud'}
1203.8153 	EXP 	LectureVideo: autoDraw = False
1203.8153 	EXP 	LectureVideo: autoDraw = False
1203.8153 	EXP 	playButton: autoDraw = False
1203.8153 	EXP 	text_Questions: height = 0.09
1203.8153 	EXP 	text_Questions: height = 0.09
1203.8153 	EXP 	text_Questions: height = 0.09
1203.8153 	EXP 	text_Questions: text = 'How can we think about a mind according to Marr?'
1203.8153 	EXP 	text_Option_1: height = 0.07
1203.8153 	EXP 	text_Option_1: height = 0.07
1203.8153 	EXP 	text_Option_1: height = 0.07
1203.8153 	EXP 	text_Option_1: text = '1. a set of computations that extract representations'
1203.8153 	EXP 	text_Option_2: height = 0.07
1203.8153 	EXP 	text_Option_2: height = 0.07
1203.8153 	EXP 	text_Option_2: height = 0.07
1203.8153 	EXP 	text_Option_2: text = '2. representations of percepts/actions'
1203.8153 	EXP 	text_Option_3: height = 0.07
1203.8153 	EXP 	text_Option_3: height = 0.07
1203.8153 	EXP 	text_Option_3: height = 0.07
1203.8153 	EXP 	text_Option_3: text = '3. a set of codes that allow us to write the minds contents'
1203.8153 	EXP 	text_Option_4: height = 0.07
1203.8153 	EXP 	text_Option_4: height = 0.07
1203.8153 	EXP 	text_Option_4: height = 0.07
1203.8153 	EXP 	text_Option_4: text = '4. an abstract and amorphous cloud'
1203.8153 	EXP 	text_Questions: autoDraw = True
1203.8153 	EXP 	text_Option_1: autoDraw = True
1203.8153 	EXP 	text_Option_2: autoDraw = True
1203.8153 	EXP 	text_Option_3: autoDraw = True
1203.8153 	EXP 	text_Option_4: autoDraw = True
1228.7145 	EXP 	text_Questions: autoDraw = False
1228.7145 	EXP 	text_Option_1: autoDraw = False
1228.7145 	EXP 	text_Option_2: autoDraw = False
1228.7145 	EXP 	text_Option_3: autoDraw = False
1228.7145 	EXP 	text_Option_4: autoDraw = False
1228.7145 	EXP 	polygon: ori = 0.0
1228.7145 	EXP 	polygon: autoDraw = True
1230.1983 	EXP 	New trial (rep=0, index=1): {'selfReportQuestion': 'If we really understood the mind, according to Marr, we would be able to...', 'Option1': '1. write the code that carries out the same computations and extracts the same representations', 'Option2': '2. see color the way a zebra finch does', 'Option3': '3. identify the object or animal from point lights', 'Option4': '4. think about what is computed and why'}
1230.2237 	EXP 	polygon: autoDraw = False
1230.2237 	EXP 	polygon: autoDraw = False
1230.2237 	EXP 	text_Questions: height = 0.09
1230.2237 	EXP 	text_Questions: height = 0.09
1230.2237 	EXP 	text_Questions: height = 0.09
1230.2237 	EXP 	text_Questions: text = 'If we really understood the mind, according to Marr, we would be able to...'
1230.2237 	EXP 	text_Option_1: height = 0.07
1230.2237 	EXP 	text_Option_1: height = 0.07
1230.2237 	EXP 	text_Option_1: height = 0.07
1230.2237 	EXP 	text_Option_1: text = '1. write the code that carries out the same computations and extracts the same representations'
1230.2237 	EXP 	text_Option_2: height = 0.07
1230.2237 	EXP 	text_Option_2: height = 0.07
1230.2237 	EXP 	text_Option_2: height = 0.07
1230.2237 	EXP 	text_Option_2: text = '2. see color the way a zebra finch does'
1230.2237 	EXP 	text_Option_3: height = 0.07
1230.2237 	EXP 	text_Option_3: height = 0.07
1230.2237 	EXP 	text_Option_3: height = 0.07
1230.2237 	EXP 	text_Option_3: text = '3. identify the object or animal from point lights'
1230.2237 	EXP 	text_Option_4: height = 0.07
1230.2237 	EXP 	text_Option_4: height = 0.07
1230.2237 	EXP 	text_Option_4: height = 0.07
1230.2237 	EXP 	text_Option_4: text = '4. think about what is computed and why'
1230.2237 	EXP 	text_Questions: autoDraw = True
1230.2237 	EXP 	text_Option_1: autoDraw = True
1230.2237 	EXP 	text_Option_2: autoDraw = True
1230.2237 	EXP 	text_Option_3: autoDraw = True
1230.2237 	EXP 	text_Option_4: autoDraw = True
1240.9141 	EXP 	text_Questions: autoDraw = False
1240.9141 	EXP 	text_Option_1: autoDraw = False
1240.9141 	EXP 	text_Option_2: autoDraw = False
1240.9141 	EXP 	text_Option_3: autoDraw = False
1240.9141 	EXP 	text_Option_4: autoDraw = False
1240.9141 	EXP 	polygon: ori = 0.0
1240.9141 	EXP 	polygon: autoDraw = True
1242.3976 	EXP 	New trial (rep=0, index=2): {'selfReportQuestion': 'On a scale from 1 (not at all) to 4 (a lot), how challenging did you find the content referenced in the previous two questions?', 'Option1': 1.0, 'Option2': 2.0, 'Option3': 3.0, 'Option4': 4.0}
1242.4181 	EXP 	polygon: autoDraw = False
1242.4181 	EXP 	polygon: autoDraw = False
1242.4181 	EXP 	text_Questions: height = 0.09
1242.4181 	EXP 	text_Questions: height = 0.09
1242.4181 	EXP 	text_Questions: height = 0.09
1242.4181 	EXP 	text_Questions: text = 'On a scale from 1 (not at all) to 4 (a lot), how challenging did you find the content referenced in the previous two questions?'
1242.4181 	EXP 	text_Option_1: height = 0.07
1242.4181 	EXP 	text_Option_1: height = 0.07
1242.4181 	EXP 	text_Option_1: height = 0.07
1242.4181 	EXP 	text_Option_1: text = 1.0
1242.4181 	EXP 	text_Option_2: height = 0.07
1242.4181 	EXP 	text_Option_2: height = 0.07
1242.4181 	EXP 	text_Option_2: height = 0.07
1242.4181 	EXP 	text_Option_2: text = 2.0
1242.4181 	EXP 	text_Option_3: height = 0.07
1242.4181 	EXP 	text_Option_3: height = 0.07
1242.4181 	EXP 	text_Option_3: height = 0.07
1242.4181 	EXP 	text_Option_3: text = 3.0
1242.4181 	EXP 	text_Option_4: height = 0.07
1242.4181 	EXP 	text_Option_4: height = 0.07
1242.4181 	EXP 	text_Option_4: height = 0.07
1242.4181 	EXP 	text_Option_4: text = 4.0
1242.4181 	EXP 	text_Questions: autoDraw = True
1242.4181 	EXP 	text_Option_1: autoDraw = True
1242.4181 	EXP 	text_Option_2: autoDraw = True
1242.4181 	EXP 	text_Option_3: autoDraw = True
1242.4181 	EXP 	text_Option_4: autoDraw = True
1258.5466 	EXP 	text_Questions: autoDraw = False
1258.5466 	EXP 	text_Option_1: autoDraw = False
1258.5466 	EXP 	text_Option_2: autoDraw = False
1258.5466 	EXP 	text_Option_3: autoDraw = False
1258.5466 	EXP 	text_Option_4: autoDraw = False
1258.5466 	EXP 	polygon: ori = 0.0
1258.5466 	EXP 	polygon: autoDraw = True
1260.0299 	EXP 	New trial (rep=0, index=3): {'selfReportQuestion': 'On a scale from 1 (not at all) to 4 (a lot), how would you rate your engagement referenced in the previous two questions?', 'Option1': 1.0, 'Option2': 2.0, 'Option3': 3.0, 'Option4': 4.0}
1260.0458 	EXP 	polygon: autoDraw = False
1260.0458 	EXP 	polygon: autoDraw = False
1260.0458 	EXP 	text_Questions: height = 0.09
1260.0458 	EXP 	text_Questions: height = 0.09
1260.0458 	EXP 	text_Questions: height = 0.09
1260.0458 	EXP 	text_Questions: text = 'On a scale from 1 (not at all) to 4 (a lot), how would you rate your engagement referenced in the previous two questions?'
1260.0458 	EXP 	text_Option_1: height = 0.07
1260.0458 	EXP 	text_Option_1: height = 0.07
1260.0458 	EXP 	text_Option_1: height = 0.07
1260.0458 	EXP 	text_Option_1: text = 1.0
1260.0458 	EXP 	text_Option_2: height = 0.07
1260.0458 	EXP 	text_Option_2: height = 0.07
1260.0458 	EXP 	text_Option_2: height = 0.07
1260.0458 	EXP 	text_Option_2: text = 2.0
1260.0458 	EXP 	text_Option_3: height = 0.07
1260.0458 	EXP 	text_Option_3: height = 0.07
1260.0458 	EXP 	text_Option_3: height = 0.07
1260.0458 	EXP 	text_Option_3: text = 3.0
1260.0458 	EXP 	text_Option_4: height = 0.07
1260.0458 	EXP 	text_Option_4: height = 0.07
1260.0458 	EXP 	text_Option_4: height = 0.07
1260.0458 	EXP 	text_Option_4: text = 4.0
1260.0458 	EXP 	text_Questions: autoDraw = True
1260.0458 	EXP 	text_Option_1: autoDraw = True
1260.0458 	EXP 	text_Option_2: autoDraw = True
1260.0458 	EXP 	text_Option_3: autoDraw = True
1260.0458 	EXP 	text_Option_4: autoDraw = True
1271.4123 	EXP 	text_Questions: autoDraw = False
1271.4123 	EXP 	text_Option_1: autoDraw = False
1271.4123 	EXP 	text_Option_2: autoDraw = False
1271.4123 	EXP 	text_Option_3: autoDraw = False
1271.4123 	EXP 	text_Option_4: autoDraw = False
1271.4123 	EXP 	polygon: ori = 0.0
1271.4123 	EXP 	polygon: autoDraw = True
1272.8963 	EXP 	New trial (rep=0, index=4): {'selfReportQuestion': "Did you answer the previous two questions using previous knowledge? Yes (press 1), No (press 2), I don't know (press 3)?", 'Option1': 1.0, 'Option2': 2.0, 'Option3': 3.0, 'Option4': '4. Do not press this option'}
1272.9171 	EXP 	polygon: autoDraw = False
1272.9171 	EXP 	polygon: autoDraw = False
1272.9171 	EXP 	text_Questions: height = 0.09
1272.9171 	EXP 	text_Questions: height = 0.09
1272.9171 	EXP 	text_Questions: height = 0.09
1272.9171 	EXP 	text_Questions: text = "Did you answer the previous two questions using previous knowledge? Yes (press 1), No (press 2), I don't know (press 3)?"
1272.9171 	EXP 	text_Option_1: height = 0.07
1272.9171 	EXP 	text_Option_1: height = 0.07
1272.9171 	EXP 	text_Option_1: height = 0.07
1272.9171 	EXP 	text_Option_1: text = 1.0
1272.9171 	EXP 	text_Option_2: height = 0.07
1272.9171 	EXP 	text_Option_2: height = 0.07
1272.9171 	EXP 	text_Option_2: height = 0.07
1272.9171 	EXP 	text_Option_2: text = 2.0
1272.9171 	EXP 	text_Option_3: height = 0.07
1272.9171 	EXP 	text_Option_3: height = 0.07
1272.9171 	EXP 	text_Option_3: height = 0.07
1272.9171 	EXP 	text_Option_3: text = 3.0
1272.9171 	EXP 	text_Option_4: height = 0.07
1272.9171 	EXP 	text_Option_4: height = 0.07
1272.9171 	EXP 	text_Option_4: height = 0.07
1272.9171 	EXP 	text_Option_4: text = '4. Do not press this option'
1272.9171 	EXP 	text_Questions: autoDraw = True
1272.9171 	EXP 	text_Option_1: autoDraw = True
1272.9171 	EXP 	text_Option_2: autoDraw = True
1272.9171 	EXP 	text_Option_3: autoDraw = True
1272.9171 	EXP 	text_Option_4: autoDraw = True
1282.4282 	EXP 	text_Questions: autoDraw = False
1282.4282 	EXP 	text_Option_1: autoDraw = False
1282.4282 	EXP 	text_Option_2: autoDraw = False
1282.4282 	EXP 	text_Option_3: autoDraw = False
1282.4282 	EXP 	text_Option_4: autoDraw = False
1282.4282 	EXP 	polygon: ori = 0.0
1282.4282 	EXP 	polygon: autoDraw = True
1283.9120 	EXP 	New trial (rep=0, index=5): {'selfReportQuestion': 'To understand how the brain gives rise to the mind in response to human motion, we need to...', 'Option1': '1. know the inputs, the outputs, and the computational challenges from getting one from the other', 'Option2': '2. a set of computations that extract representations', 'Option3': '3. know whether the motion is from left to right or right to left', 'Option4': '4. know the emotions and mood of person observing that motion'}
1283.9351 	EXP 	polygon: autoDraw = False
1283.9351 	EXP 	polygon: autoDraw = False
1283.9351 	EXP 	text_Questions: height = 0.09
1283.9351 	EXP 	text_Questions: height = 0.09
1283.9351 	EXP 	text_Questions: height = 0.09
1283.9351 	EXP 	text_Questions: text = 'To understand how the brain gives rise to the mind in response to human motion, we need to...'
1283.9351 	EXP 	text_Option_1: height = 0.07
1283.9351 	EXP 	text_Option_1: height = 0.07
1283.9351 	EXP 	text_Option_1: height = 0.07
1283.9351 	EXP 	text_Option_1: text = '1. know the inputs, the outputs, and the computational challenges from getting one from the other'
1283.9351 	EXP 	text_Option_2: height = 0.07
1283.9351 	EXP 	text_Option_2: height = 0.07
1283.9351 	EXP 	text_Option_2: height = 0.07
1283.9351 	EXP 	text_Option_2: text = '2. a set of computations that extract representations'
1283.9351 	EXP 	text_Option_3: height = 0.07
1283.9351 	EXP 	text_Option_3: height = 0.07
1283.9351 	EXP 	text_Option_3: height = 0.07
1283.9351 	EXP 	text_Option_3: text = '3. know whether the motion is from left to right or right to left'
1283.9351 	EXP 	text_Option_4: height = 0.07
1283.9351 	EXP 	text_Option_4: height = 0.07
1283.9351 	EXP 	text_Option_4: height = 0.07
1283.9351 	EXP 	text_Option_4: text = '4. know the emotions and mood of person observing that motion'
1283.9351 	EXP 	text_Questions: autoDraw = True
1283.9351 	EXP 	text_Option_1: autoDraw = True
1283.9351 	EXP 	text_Option_2: autoDraw = True
1283.9351 	EXP 	text_Option_3: autoDraw = True
1283.9351 	EXP 	text_Option_4: autoDraw = True
1308.4766 	EXP 	text_Questions: autoDraw = False
1308.4766 	EXP 	text_Option_1: autoDraw = False
1308.4766 	EXP 	text_Option_2: autoDraw = False
1308.4766 	EXP 	text_Option_3: autoDraw = False
1308.4766 	EXP 	text_Option_4: autoDraw = False
1308.4766 	EXP 	polygon: ori = 0.0
1308.4766 	EXP 	polygon: autoDraw = True
1309.9605 	EXP 	New trial (rep=0, index=6): {'selfReportQuestion': 'A key insight by Marr suggests that understanding how humans experience the taste of foods requires understanding how', 'Option1': '1. salt and sugar interact with one another chemically', 'Option2': '2. neurons send signals from the tongue to the thalamus', 'Option3': '3. tongue muscles move in response to jaw movements', 'Option4': '4. where the tongue receives signals from in the brain'}
1309.9829 	EXP 	polygon: autoDraw = False
1309.9829 	EXP 	polygon: autoDraw = False
1309.9829 	EXP 	text_Questions: height = 0.09
1309.9829 	EXP 	text_Questions: height = 0.09
1309.9829 	EXP 	text_Questions: height = 0.09
1309.9829 	EXP 	text_Questions: text = 'A key insight by Marr suggests that understanding how humans experience the taste of foods requires understanding how'
1309.9829 	EXP 	text_Option_1: height = 0.07
1309.9829 	EXP 	text_Option_1: height = 0.07
1309.9829 	EXP 	text_Option_1: height = 0.07
1309.9829 	EXP 	text_Option_1: text = '1. salt and sugar interact with one another chemically'
1309.9829 	EXP 	text_Option_2: height = 0.07
1309.9829 	EXP 	text_Option_2: height = 0.07
1309.9829 	EXP 	text_Option_2: height = 0.07
1309.9829 	EXP 	text_Option_2: text = '2. neurons send signals from the tongue to the thalamus'
1309.9829 	EXP 	text_Option_3: height = 0.07
1309.9829 	EXP 	text_Option_3: height = 0.07
1309.9829 	EXP 	text_Option_3: height = 0.07
1309.9829 	EXP 	text_Option_3: text = '3. tongue muscles move in response to jaw movements'
1309.9829 	EXP 	text_Option_4: height = 0.07
1309.9829 	EXP 	text_Option_4: height = 0.07
1309.9829 	EXP 	text_Option_4: height = 0.07
1309.9829 	EXP 	text_Option_4: text = '4. where the tongue receives signals from in the brain'
1309.9829 	EXP 	text_Questions: autoDraw = True
1309.9829 	EXP 	text_Option_1: autoDraw = True
1309.9829 	EXP 	text_Option_2: autoDraw = True
1309.9829 	EXP 	text_Option_3: autoDraw = True
1309.9829 	EXP 	text_Option_4: autoDraw = True
1339.9749 	EXP 	text_Questions: autoDraw = False
1339.9749 	EXP 	text_Option_1: autoDraw = False
1339.9749 	EXP 	text_Option_2: autoDraw = False
1339.9749 	EXP 	text_Option_3: autoDraw = False
1339.9749 	EXP 	text_Option_4: autoDraw = False
1339.9749 	EXP 	polygon: ori = 0.0
1339.9749 	EXP 	polygon: autoDraw = True
1341.4586 	EXP 	New trial (rep=0, index=7): {'selfReportQuestion': 'On a scale from 1 (not at all) to 4 (a lot), how challenging did you find the content referenced in the previous two questions?', 'Option1': 1.0, 'Option2': 2.0, 'Option3': 3.0, 'Option4': 4.0}
1341.4750 	EXP 	polygon: autoDraw = False
1341.4750 	EXP 	polygon: autoDraw = False
1341.4750 	EXP 	text_Questions: height = 0.09
1341.4750 	EXP 	text_Questions: height = 0.09
1341.4750 	EXP 	text_Questions: height = 0.09
1341.4750 	EXP 	text_Questions: text = 'On a scale from 1 (not at all) to 4 (a lot), how challenging did you find the content referenced in the previous two questions?'
1341.4750 	EXP 	text_Option_1: height = 0.07
1341.4750 	EXP 	text_Option_1: height = 0.07
1341.4750 	EXP 	text_Option_1: height = 0.07
1341.4750 	EXP 	text_Option_1: text = 1.0
1341.4750 	EXP 	text_Option_2: height = 0.07
1341.4750 	EXP 	text_Option_2: height = 0.07
1341.4750 	EXP 	text_Option_2: height = 0.07
1341.4750 	EXP 	text_Option_2: text = 2.0
1341.4750 	EXP 	text_Option_3: height = 0.07
1341.4750 	EXP 	text_Option_3: height = 0.07
1341.4750 	EXP 	text_Option_3: height = 0.07
1341.4750 	EXP 	text_Option_3: text = 3.0
1341.4750 	EXP 	text_Option_4: height = 0.07
1341.4750 	EXP 	text_Option_4: height = 0.07
